"","text","sentiment"
"484","RT rayLhenderson Delta I will never fly on one of your planes after seeing how you kicked that family with an infant from that plane D","Neutral"
"485","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"486","Dear DeltaAirlines DL 137 from AMS to DTW was the best Transatlantic crossing I can remember  Thanks for a great experience Delta","Very Positive"
"487","Amanda hates deltaairlines for ad campaign about SEA hub dont flatter us Delta to get our money AlaskaAir ruined me for other airlines","Negative"
"488","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"489","Flying on a Sunday away for a week isnt great but at least its on delta flight delta deltaairlines flying httpstcoUb1zxVuDgq","Positive"
"490","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"491","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"492","RT BreSkittyHere AmericanAirlines kicks blind woman and guide dog off planeunitedairlines beats up doctor and kicks off planeDel","Negative"
"493","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"494","SouthwestAir Wifi is hit or miss no phone chargers and service is completely variable Over it DeltaAirlines switching","Neutral"
"495","Our agents are in desperate need of a refresher course on putting the customer first We are working on that now  DeltaAirlines","Negative"
"496","DeltaAirlines  an unfortunate experience REALLY You kicked a TODDLER off a plane WTF is wrong with you Running out of airlines","Very Negative"
"497","RT morrisr808 reaccommodating Deltas common sens training deltaairlines httpstco9dTb2heLT7","Neutral"
"498","It was probably a stupid idea to put touch screen games on the back of headrests We sincerely apologize DeltaAirlines keepclimbing","Negative"
"499","DeltaAirlines Flight DL1311 to MKE  400","Neutral"
"500","DeltaAssist finding us grounded for 24hrs in Lex on DL2276 due to a door issue DeltaAirlines","Very Negative"
"501","DeltaAirlines shameful Ur customer is ur business Remember Rosa Parks put a bus company out of business Ur not exempt","Neutral"
"502","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"503","Delta MD88 lifting out NMIAJA heading to MBJAIRPORT after it was diverted md88 delta DeltaAirlines jamaica httpstcoaZMQchnCCI","Neutral"
"504","DeltaAirlines  dumb idea to put stupid touch screen games on the back of the headrest angrypassengers headache","Very Negative"
"505","Rude amp uneducated agents are a concern in light of recent events Rest assured we are getting them the help they need DeltaAirlines","Negative"
"506","Delta deltaairlines Looking for 20 businessesservices to advertise on our 201718 Kids Club Cards only $25 per spot","Neutral"
"507","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"508","She actually threatened him with foster care What a pile of dog shit Delta  DeltaAirlines","Very Negative"
"509","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"510","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"511","AtlantaAirport three hours later still not through employees are rude and uneducated DeltaAirlines","Neutral"
"512","To delay a flight because one 1 uno flight attendant is late is something I cannot understand �� DeltaAirlines","Negative"
"513","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"514","Mad Dog  avgeek DeltaAirlines fll httpstcoFlr0ehSWzL","Negative"
"515","Contrary to popular belief families with small children ARE welcome to fly on DeltaAirlines We sincerely apologize for the confusion","Neutral"
"516","In case this went by unnoticed DeltaAirlines what is this industry doing Who runs these companies DisgracefulhttpstcodtWPsqY7KQ","Negative"
"517","RT morrisr808 so Sad RIP airlines customer services deltaairlines UnitedAirlines AmericanAirlines httpstco9pcoizfPAb","Very Negative"
"518","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"519","Our thoughts are with the Schear family We wish them the best in their future endeavors and thank them for flying DeltaAirlines","Positive"
"520","We were hoping to be in our final hours of agent training but we still have some rogue agents to deal with Our apologies DeltaAirlines","Negative"
"521","We have instructed our agents to bring it down a notch in light of the unfortunate recent events We sincerely apologize DeltaAirlines","Very Negative"
"522","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"523","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"524","Passengers should b able 2 fly and once landed b able 2 decide to pay ornotairlinekarma DeltaAirlines unitedAIRLINES","Neutral"
"525","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"526","RT mrwaxhaw Im bored No new DeltaAirlines unitedAIRLINES or AmericanAirlines horror stories to post funny memes about","Neutral"
"527","Our agents should probably have been just a tiny bit more understanding handling both incidents We sincerely apologize DeltaAirlines","Positive"
"528","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"529","Watch how this Delta Airlines agent deals with an angry customer Delta DeltaAirlineshttpstcoi9Z3je5SIw","Negative"
"530","PlainJaneFoster Sounds like a flight on a major airlineUnitedAirlines DeltaAirlines AmericanAirlines","Positive"
"531","Perhaps we should not have threatened jail time to the Schear family That does not represent our core values We apologize DeltaAirlines","Neutral"
"532","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"533","Im bored No new DeltaAirlines unitedAIRLINES or AmericanAirlines horror stories to post funny memes about","Neutral"
"534","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"535","Much needed training continues to go well today We hope our agents are finally seeing the light Thank you for flying DeltaAirlines","Positive"
"536","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"537","We apologize 4 the lengthy waits our Sky Members are reporting when calling cust care The complaints are overwhelming DeltaAirlines","Very Negative"
"538","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"539","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"540","RT RhysDJWilliams Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA","Neutral"
"541","Hey Delta  heres the actual federal policy on kids flying and car seats Get a clue deltaairlines httpstcoBA4QdD7zYx","Neutral"
"542","Crybabies at DeltaAirlines change policy out of spite httpstco1GF3DKeucm airlines","Negative"
"543","Still crazy about what had happened on Delta airlines this week but oh well it happens DeltaAirlines","Neutral"
"544","RT mrhahn Delta Oops I did it again  DeltaAirlines Delta httpstcoBfsQYvZp9I","Neutral"
"545","DeltaAirlines �� flight to NY on Fri circled in air over an hour Now flight to DC delayed 45 Bc of a valve Never had 1 of 2","Negative"
"546","At least the passengers werent literally dragged off the plane like with United Even so we sincerely apologize DeltaAirlines","Neutral"
"547","VirginTrains I was not informed that I should reserve one Didnt know that a ticket doesnt guarantee a seat Are httpstcolWPGoBXtjc","Neutral"
"548","RT BariiSuzuki So Delta youre a fuckturd like UnitedAirways unitedAIRLINES httpstco6L7fI0Evz6 DeltaAirlines HumanRights remove","Positive"
"549","RT ProConsumerSafe Make these airlines go to court never Settle NEVER fly deltaairlines UnitedAirlines httpstcoijSuJHzGRH unit","Neutral"
"550","RT DJUNEEKbkny Dear JetBlue as you can see deltaairlines and UnitedAirlines are clearly screwing up take advantage and be the airline","Positive"
"551","DeltaAirlines Flight DL1233 to DTW now  134","Neutral"
"552","RT mrhahn Delta Oops I did it again  DeltaAirlines Delta httpstcoBfsQYvZp9I","Neutral"
"553","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"554","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"555","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"556","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"557","Customers are no longer king in airline industry  United amp DeltaAirlines leading the way KLM to respond on recurring personal issues","Neutral"
"558","Dear JetBlue as you can see deltaairlines and UnitedAirlines are clearly screwing up take advantage and be the airline they cant be","Positive"
"559","RT rayLhenderson Delta I will never fly on one of your planes after seeing how you kicked that family with an infant from that plane D","Neutral"
"560","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"561","RT MortyFied delta threw these two unruly passengers off a red eye httpstcopSnLzbdJqu DeltaAirlines UnitedAirlines httpstc","Negative"
"562","RT ProConsumerSafe What do you get when you fly Delta  you pay get threatened jailtime NEVER fly deltaairlines httpstcoif38O","Negative"
"563","Finally boarding a delayed flight to be stopped at the door so they could serve drinks to 1st class DeltaAirlines","Negative"
"564","RT ProConsumerSafe Make these airlines go to court never Settle NEVER fly deltaairlines UnitedAirlines httpstcoijSuJHzGRH unit","Neutral"
"565","Disgusting behaviour by DeltaAirlines kicking a family off who had paid for a seat and had kids to look after What is wrong with people","Very Negative"
"566","Make these airlines go to court never Settle NEVER fly deltaairlines UnitedAirlines httpstcoijSuJHzGRH united Delta","Neutral"
"567","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"568","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"569","Delta fuck you guys Overbooking flights and kicking off paying customers whilst threatening them Never fly DeltaAirlines bullies","Very Negative"
"570","What do you get when you fly Delta  you pay get threatened jailtime NEVER fly deltaairlines httpstcoif38O0A3JU ABC7","Negative"
"571","Congratulations Delta for threatening a paying family join flythefrendlyskies NEVER fly deltaairlines httpstco27c3WXAjot","Negative"
"572","congratulations delta lastinfleet NEVER fly deltaairlines threatening a paying family httpstco27c3WXAjot nytimestravel","Negative"
"573","ATLairport your baggage claim is so easy amp simple  to be the busiest Airport in the �� you guys rock Delta FlyDelta DeltaAirlines","Positive"
"574","deltafail Delta DeltaAirlines DeltaBlockParty i think this is a new low kicking 2 babes  off the plane w legit seatsdisgusting","Negative"
"575","DeltaAirlines DeltaProud deltafail family has 2 babies buys 2 seats delta over sells seatsthreatens man with httpstcoWY2ULkGjYM","Neutral"
"576","StrayLeaf Delta NYSE who the hell owns this abusive company who is the CEO where is this families lawyer I w httpstconYZuzNXxoL","Very Negative"
"577","sleek429 she is one of the most despicable disgusting POS ever who would do such a thing to a young couple with babiesDeltaAirlines","Very Negative"
"578","DeltaAirlines just watched the video of the gentleman with 2 babies and a wife being kicked off the airlineUNBELIEVABLEboycottdelta","Neutral"
"579","Video Family kicked off DeltaAirlines flight threatened w jail 4 refusing 2 give up childs seatPRdisasterhttpstcoiPQnt6R7Vu","Very Negative"
"580","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"581","RT ThQueenPrestige DeltaAirlines Goodbye You lost another customer There is no way Im letting my family near you Threatening foster","Neutral"
"582","DeltaAirlines threatened parents with jail and their children with foster care Delta Breaking families since  httpstcoaoy25gZhr6","Very Negative"
"583","DeltaAirlines Goodbye You lost another customer There is no way Im letting my family near you Threatening foster careShame on you","Neutral"
"584","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"585","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"586","RT MikeCarp27 We need to start making flight attendants wear body cams DeltaAirlines","Neutral"
"587","RT rayLhenderson Delta I will never fly on one of your planes after seeing how you kicked that family with an infant from that plane D","Neutral"
"588","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"589","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"590","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"591","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"592","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"593","RT ryanfrederick04 I will never fly with DeltaAirlines they have 0 respect","Positive"
"594","Delta No apology required Just improve your business practices Common sense please DeltaAirlines DeltaFail","Neutral"
"595","DeltaAirlines your customer service Bully and Uncaring deal with whole crew  DeltaFail   httpstco5SNe5Eufr8","Very Negative"
"596","Dear Delta  this airplane is a GameChanger  a few more of these and the competition will be sweating welldone httpstco5dSmpwMz7H","Positive"
"597","yashar RT Urgent Do you know this womansyria iraq honduras libya wawrmonger DeltaAirlines httpstcoCygfBT3yAc","Negative"
"598","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"599","RT Morningstaruk DeltaAirlines United Thank God that is over with American Airlines Sorry about all that mess Delta THATS OUR CUE","Very Negative"
"600","RT bking21 Delta u can use a car seat You kicked a family off a plane for following FAA rules Will never fly you ever again DeltaAi","Neutral"
"601","yashar RT UrgentDo you know this womansyria iraq honduras libya wawrmonger WallStreet DeltaAirlines httpstcoj7YDblhBoH","Neutral"
"602","DeltaAirlines Apologizes To Family That Was Kicked Off A Plane Over A Toddlers Seat httpstcoNA5tbaQYTN","Neutral"
"603","Not sure DeltaAirlines was the best choice for travel needs this weekend","Negative"
"604","RT bking21 Delta u can use a car seat You kicked a family off a plane for following FAA rules Will never fly you ever again DeltaAi","Neutral"
"605","RT rayLhenderson Delta I will never fly on one of your planes after seeing how you kicked that family with an infant from that plane D","Neutral"
"606","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"607","delta Boeing 777 roaring out of flylaxairport  deltaairlines lax airport boeing httpstcoeayxOoULNv","Neutral"
"608","So Delta youre a fuckturd like UnitedAirways unitedAIRLINES httpstco6L7fI0Evz6 DeltaAirlines HumanRights removes a family","Positive"
"609","Delta Incoming flight was 5 hrs late How could the outgoing be only 30 minutes delayed This aint rocket science httpstcobFVRxeiqpq","Negative"
"610","No party like our Cancun flight party  Thanks Eva and Delta  Great Service livesDeltaAirlines httpstco9VQm64PDHu","Neutral"
"611","Eva is great new attendant on flight to Cancun  Movie system was down actually had to talk to each other  Great httpstcoBXl04e17IH","Positive"
"612","Delta SaudiAirlines U guys delayed in response and in the flight too  DeltaAirlines","Negative"
"613","So much for great service sarcasm DeltaAirlines httpstcoHWEOgrhbz0","Neutral"
"614","Here Are Some Of The Most Bizarre Things Flight Attendants Have Seen  | httpstcoTWBujnn17S | DeltaAirLines httpstcoQcCPtiOCkA","Very Negative"
"615","Nice touch this morning in San Antonio DeltaAirlines Delta httpstcomuaCXLTXSB","Positive"
"616","Wont be using DeltaAirlines again What is with overbooking amp than abusing people SMDH","Neutral"
"617","BIG FAIL DeltaAirlines","Negative"
"618","DeltaAirlines you kicked that family off the plane and they paid for there seats Ill never ever use delta you absolutely suck","Very Negative"
"619","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"620","DeltaAirlines should be banned from global airspace until they stop overbooking seats Thats the solution to their brand of human traffick","Negative"
"621","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"622","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"623","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"624","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"625","RT BreSkittyHere AmericanAirlines kicks blind woman and guide dog off planeunitedairlines beats up doctor and kicks off planeDel","Negative"
"626","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"627","Delta DeltaAirlines unitedairlines  Proper customer service  httpstcoXXRKsJ0b7D","Positive"
"628","Change is coming Bullying is not a sustainable CustomerService strategy DeltaAirlines AirTravel httpstco5TID0DWMZ6","Neutral"
"629","Rated DeltaAirlines before as very good But never again after i see a video kicking a family off the flight with no reason too Disgusting","Neutral"
"630","Shocking DeltaAirlines wrong on so many levels I feel for that family customerservice fail httpstcow74wTAWUjV","Very Negative"
"631","RT RTcom Young family kicked off DeltaAirlines flight in latest overbooking debacle VIDEO httpstcodbSzPH3gt0","Negative"
"632","boycott delta airlines disgraceful customer service DeltaAirlines","Very Negative"
"633","RT MortyFied delta threw these two unruly passengers off a red eye httpstcopSnLzbdJqu DeltaAirlines UnitedAirlines httpstc","Negative"
"634","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"635","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"636","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"637","ANALYSIS The best connections across the USA airline JetBlue UnitedStates DeltaAirLines LosAngeles httpstcoDlWL4Bh44g","Positive"
"638","Disgusting by Delta Airlines if you ask me The fact that the family had to pay for hotels and the next flight deltaairlines","Negative"
"639","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"640","What is wrong with airlines these days ��DeltaAirlines you suck","Very Negative"
"641","Sunrise over Europe iliveinabundance delta deltaairlines shotwithiphone nofilter httpstcoDVs9gFUSUF","Neutral"
"642","RT paydaylv1 deltaairlines REALLY NOW U THROW FOLKS OFF FOR USING BATHROOM BOYCOTTDELTA","Neutral"
"643","RT JimBellFSU DeltaAirlines Way to join the Dumbass Club Delta kicking a kid and family off a flight   boycottDelta","Neutral"
"644","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"645","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"646","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"647","A recap this happened⬇️ then I was delayed 24 hours and now my luggage isnt on the plane DeltaAirlines Delta httpstco9U80GH8Y1D","Negative"
"648","Delta After delaying me making me miss my connecting flight and delaying my trip 24 hours u 4get my luggage DeltaAirlines donewithdelta","Very Negative"
"649","Delta your flight attendant kicks a family off a plane while in HawaiiAuweWe call that hewa in Hawaiian guiltycrime DeltaAirlines","Neutral"
"650","timgw37 WOW deltaairlines Heres ur stupid sign������Never againBOYCOTT ALL DELTA  DONE BU BYE FOOLIOSLOVE SouthwestAir ������","Neutral"
"651","RT Ianhauer88 United We threw a doctor off our planeDelta glances around spies babyDelta Hold my beerDeltaAirlines","Neutral"
"652","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"653","RT AndyHerndon When will companies learn EVERYONE HAS A FREAKING HD CAMERA IN THEIR POCKET NOWTreat us like crap youll be a YouTube sta","Negative"
"654","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"655","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"656","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"657","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"658","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"659","RT BreSkittyHere AmericanAirlines kicks blind woman and guide dog off planeunitedairlines beats up doctor and kicks off planeDel","Negative"
"660","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"661","DeltaAssist Delta 3 DeltaAssist DeltaAirlines Delta Delta for not giving up seats they paid for Why are you trumping people","Negative"
"662","DeltaAssist Delta 2 1 DeltaAssist DeltaAirlines Delta Delta what is wrong with you threatening parents wit httpstcoZ9VKMtD5ZF","Very Negative"
"663","1 DeltaAssist DeltaAirlines Delta Delta The parents paid for the seats The parents sent the older children ahead to meet them","Neutral"
"664","WOW Pathetic display of service  DeltaAirlines","Neutral"
"665","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"666","RT MadridistaI984 Dont use the bathroom on a Delta Airlines Airplane or youre gonna get kicked off DeltaAirlines httpstcodORQrIO","Neutral"
"667","RT GoldenCowry Meanwhile on a DeltaAirlines flight  another man is kicked off the plane httpstcolCmtKg2Vof","Neutral"
"668","RT dranosmith053 SupportforSupport Smh deltaairlines kicked a passenger off because he had to pee during a 30 minute delay before http","Negative"
"669","RT Ianhauer88 United We threw a doctor off our planeDelta glances around spies babyDelta Hold my beerDeltaAirlines","Neutral"
"670","Safest place for a baby according to the FAA  httpstcowGyYYTO0v5 Just in case you need the reference DeltaAirlines","Neutral"
"671","Never book a flight with deltaairlines theyll give your seat away after you reserved one then tell you there is nothing they can do Delta","Neutral"
"672","Out of hibernation to give snaps to the dad +family so composed when kicked off DeltaAirlines latetotheparty fightinjustice wontfly","Neutral"
"673","Why does deltaairlines employee who lied to the family with false FAA regulations kicked off the plane still get to keep her job Delta","Very Negative"
"674","RT bking21 Delta u can use a car seat You kicked a family off a plane for following FAA rules Will never fly you ever again DeltaAi","Neutral"
"675","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"676","RT Schtrouf1 Brian  I paid for that seatThis man is right  overbooking Shame on you Delta DeltaAirlines httpstcoAk0EJBHvo5","Neutral"
"677","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"678","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"679","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"680","RT nikhilsdomain united  We threw a doctor off a plane Delta Hold my beer UnitedAirlines deltaairlines delta deltafailhttp","Neutral"
"681","RT THillMedia Another ✈️ debacle this time on DeltaAirlines These companies better figure out overbooked policies FAST Ever heard o","Negative"
"682","Law makers  please do something concerning airlines overbooking fights Its 2017 this shouldnt be happening DeltaAirlines","Positive"
"683","RT bking21 Delta u can use a car seat You kicked a family off a plane for following FAA rules Will never fly you ever again DeltaAi","Neutral"
"684","RT BeingFarhad DeltaAirlines Delta is disgusting as united amp AmericanAir  Kicks off an infant amp family for overbooked flight WorstA","Negative"
"685","DeltaAirlines so my flight was delayed at landing due to no attaching carts on the platform Really Come on now smh","Neutral"
"686","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"687","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"688","RT MikeCarp27 We need to start making flight attendants wear body cams DeltaAirlines","Neutral"
"689","RT mrhahn Delta Oops I did it again  DeltaAirlines Delta httpstcoBfsQYvZp9I","Neutral"
"690","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"691","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"692","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"693","If only our agents had known they were being recorded Perhaps these horrific events could have been avoided We apologize DeltaAirlines","Very Negative"
"694","And radio silence from Delta regarding my bag Delta DeltaAirlines Deltafail","Neutral"
"695","Pathetic deltaairlines","Negative"
"696","Delta shame on you for how you handled the family with the child in a car seat deltaairlines","Negative"
"697","When youve delt with Delta so much you have your confirmation  memorized DeltaAirlines Deltafail","Neutral"
"698","Asshole passenger FAILS 2 pull off viral video on  DeltaAirlines agent httpstco4qhMnqOtjmATL Atlanta httpstcoycfPDkuwsZ","Negative"
"699","Would love to hear from you Delta on whether this is another deltafail DeltaAirlines Delta httpstcozkhcRMBN2l","Positive"
"700","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"701","We are working to make proper policy changes in light of recent events We do NOT want to be known as Despicable Airlines DeltaAirlines","Neutral"
"702","LearningWithWoolley Industry ie of lack of competition careless customer service amp ↑$ DeltaAirlines httpstcoBnTQD8J95n","Very Negative"
"703","Note to self Stop hiring former United employees as agents They are not helping matters at all Our apologies to all DeltaAirlines","Neutral"
"704","Another despicable act by an airline deltaairlines httpstco9CdvTE7otU","Negative"
"705","Delta how dare you do that to a family of 4 and not offer compensation right there and then  shame on you deltaairlines","Positive"
"706","We wish KimaHamilton and the Schear family all the best Good luck in your future endeavors Happy flying DeltaAirlines","Very Positive"
"707","DeltaAirlines I dont know who in the hell you think you are threatening this family with jail and putting their k httpstcos17aYAAaC8","Very Negative"
"708","RT Realwaterba AFP Wow Why is this still a problem Did you not see the United airlines travesty deltaairlines shameonyou","Negative"
"709","DeltaAirlines following in the path of AmericanAirlines and UnitedAirlines What is wrong with these companies Youre not God WePayU","Neutral"
"710","Perhaps if our agents had studied the United videos more closely none of this would have happened Our apologies  DeltaAirlines","Neutral"
"711","Safety is a top priority moving forward for DeltaAirlines We sincerely apologize for recent missteps and will work hard to do better","Neutral"
"712","RT SputnikInt Passenger Bill of Rights has been mooted after the latest US airline PR blunder httpstco5gYqrnnnw0 DeltaAirlines ht","Negative"
"713","Kicking a family of 4 at midnight off a flight you oversold pretty sure Ill never fly with u as I would not feel safe DeltaAirlines","Neutral"
"714","Mobile technology bit us big time Video evidence cannot be ignored We sincerely apologize for our agents actions DeltaAirlines","Negative"
"715","DeltaAirlines threatens A man wife  2 year old and infant kicked off of a DELTA flight with nowhere to go iTS httpstcoc9utOZ7VWp","Neutral"
"716","DeltaAirlines threatens A man wife  2 year old and infant kicked off of a DELTA flight with nowhere to go iTS httpstcoA797x84nYr","Neutral"
"717","OMG DeltaAirlines threatens A man wife  2 year old and infant kicked off of a DELTA flight with nowhere to go ITS A FEDERAL OFFENSE","Neutral"
"718","Travelerrd LouDobbs Yes security turmoil is an issue but this is about throwing people off the plane after thre httpstcoE9KRfT01Iw","Very Negative"
"719","Training continues to go well today for our agents The future looks bright at DeltaAirlines Customer Care priority 1","Very Positive"
"720","RT YtJaynez I just saw the Delta video and its really messed up Lets get this hashtag trending  StopAirlineCorruption  deltaairlin","Negative"
"721","On behalf of DeltaAirlines meetkima we sincerely apologize for our actions We hope to prevent incidents such as this in the future","Neutral"
